Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_(USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Loyalty_Score_A,Loyalty_Score_B,Satisfaction_Flag,Value_Tier,Retention_Rate_%,Dependency_Rate_%
2127,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,0,0,28,Credit Card,Monthly,1102,903.64,1,High Value,56.86,0.0
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,0,0,40,Debit Card,Weekly,1845,1660.5,1,High Value,80.39,0.0
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,0,0,21,PayPal,Weekly,1034,558.36,0,Mid Value,43.14,0.0
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,0,0,12,PayPal,Every 3 Months,741,414.96,0,Mid Value,25.49,0.0
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,0,0,33,Credit Card,Annually,2312,1710.8799999999999,0,High Value,66.67,0.0
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,0,0,9,Bank Transfer,Fortnightly,520,374.4,0,Mid Value,19.61,0.0
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,0,0,15,Debit Card,Weekly,1392,1308.48,1,High Value,31.37,0.0
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,0,0,13,Bank Transfer,Annually,476,361.76,0,Mid Value,27.45,0.0
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,0,0,35,Credit Card,Fortnightly,1476,856.0799999999999,0,High Value,70.59,0.0
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,0,0,1,Debit Card,Every 3 Months,188,172.95999999999998,1,Mid Value,3.92,0.0
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,0,0,25,Bank Transfer,Fortnightly,2418,1354.08,0,High Value,50.98,0.0
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,0,0,20,Credit Card,Every 3 Months,1071,985.3199999999999,1,High Value,41.18,0.0
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,0,0,36,Venmo,Quarterly,1554,870.2399999999999,0,High Value,72.55,0.0
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Free Shipping,0,0,33,Cash,Weekly,3230,1938.0,0,High Value,66.67,0.0
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,0,0,36,Cash,Fortnightly,3330,2464.2,0,High Value,72.55,0.0
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,0,0,32,PayPal,Annually,3234,2651.8799999999997,1,High Value,64.71,0.0
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,0,0,21,Venmo,Quarterly,858,737.88,1,Mid Value,43.14,0.0
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,0,0,48,Venmo,Bi-Weekly,3234,2457.84,0,High Value,96.08,0.0
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,0,0,25,PayPal,Quarterly,598,442.52,0,Mid Value,50.98,0.0
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,0,0,32,PayPal,Annually,2409,2312.64,1,High Value,64.71,0.0
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Standard,0,0,45,PayPal,Every 3 Months,1058,973.3599999999999,1,High Value,90.2,0.0
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,0,0,4,Cash,Fortnightly,215,206.4,1,Mid Value,9.8,0.0
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,0,0,19,PayPal,Bi-Weekly,900,827.9999999999999,1,High Value,39.22,0.0
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Standard,0,0,1,Bank Transfer,Weekly,42,33.6,1,Mid Value,3.92,0.0
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,0,0,12,Cash,Weekly,520,270.40000000000003,0,Mid Value,25.49,0.0
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,0,0,18,Venmo,Monthly,1102,573.04,0,Mid Value,37.25,0.0
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,0,0,43,Bank Transfer,Bi-Weekly,2112,1900.8,1,High Value,86.27,0.0
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,0,0,31,PayPal,Annually,3008,2526.7200000000003,1,High Value,62.75,0.0
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,0,0,33,Cash,Every 3 Months,2516,1710.8799999999999,0,High Value,66.67,0.0
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,0,0,46,PayPal,Monthly,2397,1773.78,0,High Value,92.16,0.0
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,0,0,41,Debit Card,Bi-Weekly,3486,2509.92,0,High Value,82.35,0.0
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Next Day Air,0,0,41,Venmo,Fortnightly,2856,2284.8,1,High Value,82.35,0.0
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,0,0,9,Bank Transfer,Fortnightly,840,772.8,1,Mid Value,19.61,0.0
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,Free Shipping,0,0,34,Cash,Annually,2030,1218.0,0,High Value,68.63,0.0
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,0,0,21,PayPal,Annually,2024,1335.84,0,High Value,43.14,0.0
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,0,0,5,Debit Card,Fortnightly,414,314.64,0,Mid Value,11.76,0.0
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,0,0,32,PayPal,Weekly,1584,855.36,0,High Value,64.71,0.0
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Express,0,0,44,Bank Transfer,Monthly,2700,2430.0,1,High Value,88.24,0.0
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,0,0,46,PayPal,Bi-Weekly,940,902.4,1,High Value,92.16,0.0
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,0,0,42,Credit Card,Every 3 Months,2365,1986.6000000000001,1,High Value,84.31,0.0
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,0,0,50,Credit Card,Bi-Weekly,4488,3141.6,0,High Value,100.0,0.0
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,0,0,33,Venmo,Fortnightly,1632,1599.3600000000001,1,High Value,66.67,0.0
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,0,0,32,Cash,Quarterly,2442,2002.4399999999998,1,High Value,64.71,0.0
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,0,0,32,Bank Transfer,Bi-Weekly,1386,803.88,0,High Value,64.71,0.0
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,0,0,37,Venmo,Every 3 Months,1216,972.8000000000001,1,High Value,74.51,0.0
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,0,0,9,Cash,Fortnightly,980,901.5999999999999,1,High Value,19.61,0.0
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,0,0,6,PayPal,Fortnightly,623,348.87999999999994,0,Mid Value,13.73,0.0
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,0,0,36,Venmo,Quarterly,3589,3589.0,1,High Value,72.55,0.0
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,0,0,1,Cash,Annually,98,56.839999999999996,0,Mid Value,3.92,0.0
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,0,0,48,Credit Card,Fortnightly,2450,1616.9999999999998,0,High Value,96.08,0.0
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,0,0,44,Debit Card,Quarterly,4095,2784.6,0,High Value,88.24,0.0
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Express,0,0,9,PayPal,Bi-Weekly,930,558.0,0,Mid Value,19.61,0.0
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,0,0,32,Venmo,Annually,3234,3039.96,1,High Value,64.71,0.0
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,0,0,14,PayPal,Monthly,1230,713.4,0,Mid Value,29.41,0.0
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,0,0,43,Cash,Quarterly,1628,1334.9599999999998,1,High Value,86.27,0.0
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,0,0,32,Bank Transfer,Bi-Weekly,2079,1330.56,0,High Value,64.71,0.0
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,0,0,26,Venmo,Bi-Weekly,2673,1443.42,0,High Value,52.94,0.0
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,0,0,2,Cash,Monthly,111,104.34,1,Mid Value,5.88,0.0
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,Free Shipping,0,0,16,PayPal,Every 3 Months,578,369.92,0,Mid Value,33.33,0.0
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,0,0,50,Debit Card,Every 3 Months,1632,816.0,0,High Value,100.0,0.0
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,0,0,6,PayPal,Every 3 Months,161,138.46,1,Mid Value,13.73,0.0
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,0,0,20,PayPal,Annually,1638,1441.4400000000003,1,High Value,41.18,0.0
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,Next Day Air,0,0,9,Credit Card,Weekly,540,507.6,1,Mid Value,19.61,0.0
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,Express,0,0,47,Credit Card,Bi-Weekly,4512,3609.6000000000004,1,High Value,94.12,0.0
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,0,0,33,Credit Card,Annually,2550,2346.0,1,High Value,66.67,0.0
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,0,0,46,Cash,Bi-Weekly,3243,2464.68,0,High Value,92.16,0.0
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,0,0,9,Credit Card,Monthly,350,224.0,0,Mid Value,19.61,0.0
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,0,0,8,PayPal,Monthly,702,702.0,1,Mid Value,17.65,0.0
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,0,0,48,Bank Transfer,Quarterly,1421,994.6999999999999,0,High Value,96.08,0.0
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,0,0,2,Cash,Monthly,186,137.64,0,Mid Value,5.88,0.0
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,0,0,31,PayPal,Weekly,1856,1781.76,1,High Value,62.75,0.0
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,0,0,40,Venmo,Monthly,3608,2669.92,0,High Value,80.39,0.0
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,0,0,35,Venmo,Monthly,2880,2015.9999999999998,0,High Value,70.59,0.0
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,0,0,40,Debit Card,Monthly,1927,1888.4600000000003,1,High Value,80.39,0.0
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,0,0,27,Debit Card,Every 3 Months,1428,1342.3200000000002,1,High Value,54.9,0.0
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,0,0,10,Venmo,Annually,275,269.5,1,Mid Value,21.57,0.0
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,Next Day Air,0,0,23,Credit Card,Weekly,864,743.04,1,Mid Value,47.06,0.0
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,0,0,32,Cash,Quarterly,2607,1616.34,0,High Value,64.71,0.0
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,0,0,6,Debit Card,Monthly,287,195.15999999999997,0,Mid Value,13.73,0.0
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,0,0,27,PayPal,Weekly,1904,1028.16,0,High Value,54.9,0.0
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,0,0,25,Bank Transfer,Fortnightly,1326,689.52,0,Mid Value,50.98,0.0
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,0,0,11,Credit Card,Annually,456,264.47999999999996,0,Mid Value,23.53,0.0
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,0,0,23,PayPal,Monthly,1104,596.1600000000001,0,Mid Value,47.06,0.0
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,0,0,44,Bank Transfer,Quarterly,900,810.0,1,High Value,88.24,0.0
2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,0,0,35,PayPal,Fortnightly,900,558.0,0,Mid Value,70.59,0.0
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,0,0,45,Debit Card,Every 3 Months,4094,2620.16,0,High Value,90.2,0.0
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,0,0,22,Bank Transfer,Quarterly,1771,1168.86,0,High Value,45.1,0.0
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,0,0,18,Debit Card,Quarterly,1786,1035.8799999999999,0,High Value,37.25,0.0
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,0,0,20,Debit Card,Weekly,2100,1722.0,1,High Value,41.18,0.0
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,0,0,28,Credit Card,Fortnightly,2784,1503.3600000000001,0,High Value,56.86,0.0
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,0,0,15,Venmo,Bi-Weekly,576,460.8,1,Mid Value,31.37,0.0
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,0,0,42,Bank Transfer,Fortnightly,1161,603.72,0,Mid Value,84.31,0.0
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,0,0,20,Debit Card,Quarterly,1407,984.9,0,High Value,41.18,0.0
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,0,0,16,Bank Transfer,Fortnightly,1547,866.3199999999999,0,High Value,33.33,0.0
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,0,0,47,Cash,Annually,2976,2678.4,1,High Value,94.12,0.0
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Free Shipping,0,0,34,Credit Card,Annually,3080,1848.0,0,High Value,68.63,0.0
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,0,0,30,Credit Card,Weekly,2046,1800.4800000000002,1,High Value,60.78,0.0
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,0,0,5,PayPal,Quarterly,390,366.6,1,Mid Value,11.76,0.0
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,0,0,38,Cash,Quarterly,975,838.5,1,High Value,76.47,0.0
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,0,0,18,Credit Card,Annually,1216,1167.36,1,High Value,37.25,0.0
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,0,0,28,Cash,Annually,2088,2004.48,1,High Value,56.86,0.0
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,0,0,42,Credit Card,Fortnightly,3182,2800.1600000000003,1,High Value,84.31,0.0
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,0,0,5,Credit Card,Weekly,300,222.0,0,Mid Value,11.76,0.0
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,0,0,50,Venmo,Monthly,4947,3858.6600000000003,0,High Value,100.0,0.0
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,0,0,33,Venmo,Fortnightly,1224,930.24,0,High Value,66.67,0.0
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,0,0,1,Credit Card,Weekly,98,80.36,1,Mid Value,3.92,0.0
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,0,0,14,Cash,Fortnightly,960,768.0,1,Mid Value,29.41,0.0
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,0,0,48,Credit Card,Monthly,1519,1367.1000000000001,1,High Value,96.08,0.0
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Express,0,0,26,Cash,Weekly,1782,1425.6000000000001,1,High Value,52.94,0.0
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,0,0,44,Credit Card,Annually,3690,3321.0,1,High Value,88.24,0.0
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,0,0,18,Debit Card,Fortnightly,1672,902.8800000000001,0,High Value,37.25,0.0
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,0,0,31,Venmo,Every 3 Months,1088,826.88,0,High Value,62.75,0.0
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,0,0,18,Debit Card,Weekly,1596,1212.96,0,High Value,37.25,0.0
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,0,0,41,Credit Card,Every 3 Months,4032,3064.32,0,High Value,82.35,0.0
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,0,0,18,Debit Card,Every 3 Months,1349,1160.1399999999999,1,High Value,37.25,0.0
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,0,0,3,Bank Transfer,Bi-Weekly,308,215.6,0,Mid Value,7.84,0.0
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,0,0,5,Credit Card,Bi-Weekly,396,300.96,0,Mid Value,11.76,0.0
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,0,0,13,Debit Card,Annually,294,217.56,0,Mid Value,27.45,0.0
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,0,0,22,PayPal,Annually,851,816.9599999999999,1,High Value,45.1,0.0
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,0,0,45,PayPal,Fortnightly,4140,4057.2000000000003,1,High Value,90.2,0.0
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,0,0,39,PayPal,Every 3 Months,3840,3302.4,1,High Value,78.43,0.0
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,0,0,18,Venmo,Annually,703,618.6400000000001,1,Mid Value,37.25,0.0
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,0,0,19,PayPal,Fortnightly,1320,897.5999999999999,0,High Value,39.22,0.0
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,0,0,29,Debit Card,Weekly,1350,1161.0,1,High Value,58.82,0.0
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,0,0,19,Credit Card,Weekly,1780,1637.6,1,High Value,39.22,0.0
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,0,0,22,Debit Card,Monthly,2162,1643.1200000000001,0,High Value,45.1,0.0
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,0,0,21,Bank Transfer,Annually,2112,1647.3600000000001,0,High Value,43.14,0.0
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,0,0,22,PayPal,Monthly,713,370.76,0,Mid Value,45.1,0.0
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,0,0,44,PayPal,Every 3 Months,3555,2986.2000000000003,1,High Value,88.24,0.0
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,0,0,42,Bank Transfer,Quarterly,1677,1542.84,1,High Value,84.31,0.0
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Standard,0,0,33,Credit Card,Quarterly,748,748.0,1,Mid Value,66.67,0.0
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,0,0,6,Bank Transfer,Annually,224,188.16000000000003,1,Mid Value,13.73,0.0
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,0,0,44,Credit Card,Every 3 Months,3195,2747.7,1,High Value,88.24,0.0
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,0,0,24,Cash,Annually,2400,1583.9999999999998,0,High Value,49.02,0.0
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,0,0,16,PayPal,Quarterly,1394,1366.1200000000001,1,High Value,33.33,0.0
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,0,0,12,Bank Transfer,Fortnightly,988,869.4400000000002,1,High Value,25.49,0.0
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,0,0,50,PayPal,Monthly,1122,695.64,0,Mid Value,100.0,0.0
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,0,0,42,Cash,Quarterly,1720,1204.0,0,High Value,84.31,0.0
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,0,0,50,PayPal,Monthly,4692,3659.76,0,High Value,100.0,0.0
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,0,0,10,PayPal,Quarterly,1034,806.52,0,High Value,21.57,0.0
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,0,0,32,Debit Card,Weekly,1452,1248.72,1,High Value,64.71,0.0
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,0,0,37,Venmo,Weekly,1862,1415.1200000000001,0,High Value,74.51,0.0
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,0,0,15,Bank Transfer,Monthly,416,224.64000000000001,0,Mid Value,31.37,0.0
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,0,0,27,Credit Card,Annually,1064,936.3200000000002,1,High Value,54.9,0.0
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,0,0,7,Venmo,Weekly,576,403.2,0,Mid Value,15.69,0.0
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,0,0,49,PayPal,Quarterly,4950,3365.9999999999995,0,High Value,98.04,0.0
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,0,0,44,PayPal,Monthly,1710,1368.0,1,High Value,88.24,0.0
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,0,0,13,PayPal,Bi-Weekly,1344,1290.24,1,High Value,27.45,0.0
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,0,0,38,PayPal,Fortnightly,1053,947.7,1,High Value,76.47,0.0
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,0,0,10,Debit Card,Weekly,264,232.32000000000002,1,Mid Value,21.57,0.0
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,0,0,25,Debit Card,Weekly,2132,1748.24,1,High Value,50.98,0.0
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,0,0,18,Credit Card,Quarterly,1064,978.8799999999999,1,High Value,37.25,0.0
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,0,0,6,Cash,Every 3 Months,175,133.0,0,Mid Value,13.73,0.0
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,0,0,35,Bank Transfer,Quarterly,2412,1398.9599999999998,0,High Value,70.59,0.0
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,0,0,31,Credit Card,Fortnightly,672,376.31999999999994,0,Mid Value,62.75,0.0
